        116  1655.152     3.652   119.920    66.912    13.821     1.158    12.561     0.102      0.000      0.000	 -0.15850   -0.08074   -0.27166
        120  1670.000     3.785   120.450    66.942    13.790     1.141    12.536     0.113      0.000      0.000	 -0.15839   -0.08094   -0.27051
        124  1676.364     3.918   121.157    67.082    13.749     1.116    12.507     0.126      0.000      0.000	 -0.15822   -0.08112   -0.26905
        128  1683.636     4.051   121.845    67.210    13.709     1.093    12.477     0.140      0.000      0.000	 -0.15805   -0.08130   -0.26763
        132  1690.909     4.184   122.533    67.339    13.671     1.071    12.445     0.154      0.000      0.000	 -0.15789   -0.08148   -0.26622
        136  1698.182     4.317   123.221    67.467    13.633     1.051    12.413     0.169      0.000      0.000	 -0.15773   -0.08166   -0.26483
        140  1705.455     4.450   123.910    67.596    13.596     1.033    12.379     0.184      0.000      0.000	 -0.15758   -0.08183   -0.26344
        144  1712.727     4.583   124.598    67.724    13.560     1.016    12.344     0.200      0.000      0.000	 -0.15742   -0.08201   -0.26206
        148  1720.000     4.716   125.286    67.852    13.524     1.000    12.308     0.216      0.000      0.000	 -0.15726   -0.08219   -0.26070
        152  1727.273     4.849   125.974    67.981    13.490     0.986    12.270     0.233      0.000      0.000	 -0.15711   -0.08236   -0.25934
        156  1734.545     4.982   126.663    68.109    13.455     0.974    12.232     0.249      0.000      0.000	 -0.15696   -0.08254   -0.25799
        160  1741.818     5.115   127.351    68.238    13.422     0.963    12.193     0.266      0.000      0.000	 -0.15680   -0.08271   -0.25665
        164  1749.091     5.248   128.039    68.366    13.389     0.954    12.152     0.283      0.000      0.000	 -0.15665   -0.08289   -0.25532
        168  1756.364     5.381   128.727    68.494    13.357     0.947    12.111     0.300      0.000      0.000	 -0.15650   -0.08306   -0.25400
        172  1763.152     5.514   129.426    68.629    13.325     0.941    12.068     0.316      0.000      0.000	 -0.15635   -0.08323   -0.25268
        176  1769.455     5.647   130.134    68.770    13.293     0.936    12.024     0.333      0.000      0.000	 -0.15619   -0.08340   -0.25134
        180  1775.758     5.780   130.843    68.911    13.262     0.933    11.980     0.349      0.000      0.000	 -0.15604   -0.08357   -0.25002
        184  1782.061     5.913   131.552    69.052    13.232     0.932    11.934     0.365      0.000      0.000	 -0.15589   -0.08374   -0.24871
        188  1788.364     6.046   132.260    69.193    13.202     0.933    11.888     0.381      0.000      0.000	 -0.15574   -0.08390   -0.24740
        192  1794.667     6.179   132.969    69.334    13.173     0.935    11.841     0.396      0.000      0.000	 -0.15559   -0.08407   -0.24611
        196  1800.970     6.313   133.677    69.475    13.145     0.939    11.794     0.411      0.000      0.000	 -0.15544   -0.08423   -0.24482
        200  1807.273     6.446   134.386    69.616    13.117     0.944    11.747     0.426      0.000      0.000	 -0.15529   -0.08440   -0.24355
        204  1813.576     6.579   135.094    69.757    13.089     0.951    11.699     0.439      0.000      0.000	 -0.15514   -0.08456   -0.24228
        208  1819.879     6.712   135.803    69.899    13.063     0.959    11.651     0.453      0.000      0.000	 -0.15500   -0.08472   -0.24102
        212  1826.182     6.845   136.512    70.040    13.037     0.969    11.603     0.466      0.000      0.000	 -0.15485   -0.08489   -0.23977
        216  1832.485     6.978   137.220    70.181    13.011     0.979    11.554     0.478      0.000      0.000	 -0.15471   -0.08505   -0.23853
        220  1838.000     7.111   137.947    70.332    12.986     0.991    11.504     0.490      0.000      0.000	 -0.15456   -0.08521   -0.23727
        224  1843.091     7.248   138.706    70.496    12.960     1.006    11.453     0.502      0.000      0.000	 -0.15441   -0.08537   -0.23597
        228  1848.909     7.385   139.448    70.649    12.935     1.020    11.402     0.513      0.000      0.000	 -0.15426   -0.08553   -0.23470
        232  1854.727     7.522   140.190    70.803    12.911     1.036    11.351     0.524      0.000      0.000	 -0.15411   -0.08569   -0.23344
        236  1860.545     7.658   140.932    70.957    12.887     1.053    11.300     0.534      0.000      0.000	 -0.15396   -0.08585   -0.23220
        240  1866.364     7.795   141.674    71.110    12.864     1.071    11.250     0.544      0.000      0.000	 -0.15382   -0.08601   -0.23096
        244  1872.182     7.932   142.416    71.264    12.842     1.089    11.199     0.553      0.000      0.000	 -0.15368   -0.08617   -0.22973
        248  1878.000     8.069   143.158    71.417    12.820     1.109    11.149     0.563      0.000      0.000	 -0.15353   -0.08633   -0.22850
        252  1883.818     8.205   143.900    71.571    12.799     1.129    11.099     0.571      0.000      0.000	 -0.15339   -0.08648   -0.22729
        256  1889.636     8.342   144.642    71.724    12.778     1.149    11.049     0.580      0.000      0.000	 -0.15325   -0.08664   -0.22609
        260  1895.455     8.479   145.384    71.878    12.758     1.171    11.000     0.588      0.000      0.000	 -0.15311   -0.08679   -0.22489
        264  1901.273     8.616   146.126    72.031    12.738     1.192    10.951     0.596      0.000      0.000	 -0.15297   -0.08695   -0.22371
        268  1907.091     8.753   146.874    72.186    12.719     1.215    10.901     0.603      0.000      0.000	 -0.15283   -0.08710   -0.22252
        272  1912.600     8.891   147.630    72.346    12.700     1.238    10.852     0.610      0.000      0.000	 -0.15269   -0.08726   -0.22133
        276  1917.800     9.029   148.394    72.510    12.681     1.261    10.803     0.618      0.000      0.000	 -0.15255   -0.08741   -0.22014
        280  1923.000     9.167   149.157    72.674    12.663     1.285    10.754     0.624      0.000      0.000	 -0.15241   -0.08756   -0.21896
        284  1928.200     9.305   149.920    72.837    12.646     1.310    10.705     0.631      0.000      0.000	 -0.15227   -0.08771   -0.21778
        288  1933.400     9.443   150.683    73.001    12.629     1.334    10.657     0.637      0.000      0.000	 -0.15213   -0.08786   -0.21662
        292  1938.600     9.582   151.446    73.165    12.612     1.359    10.609     0.644      0.000      0.000	 -0.15200   -0.08801   -0.21546
        296  1943.800     9.720   152.209    73.329    12.596     1.384    10.562     0.650      0.000      0.000	 -0.15186   -0.08816   -0.21432
        300  1949.000     9.858   152.973    73.493    12.580     1.410    10.515     0.656      0.000      0.000	 -0.15172   -0.08830   -0.21318
        304  1954.200     9.996   153.736    73.656    12.565     1.435    10.469     0.661      0.000      0.000	 -0.15159   -0.08845   -0.21204
        308  1959.400    10.134   154.499    73.820    12.551     1.460    10.423     0.667      0.000      0.000	 -0.15146   -0.08859   -0.21092
        312  1964.600    10.272   155.266    73.985    12.536     1.486    10.377     0.673      0.000      0.000	 -0.15133   -0.08874   -0.20980
        316  1969.800    10.412   156.037    74.151    12.522     1.512    10.332     0.678      0.000      0.000	 -0.15119   -0.08889   -0.20868
        320  1975.000    10.551   156.809    74.317    12.509     1.538    10.287     0.683      0.000      0.000	 -0.15106   -0.08903   -0.20757
        324  1979.880    10.690   157.587    74.487    12.496     1.565    10.242     0.689      0.000      0.000	 -0.15093   -0.08917   -0.20646
        328  1984.760    10.830   158.365    74.657    12.483     1.591    10.198     0.694      0.000      0.000	 -0.15080   -0.08932   -0.20536
        332  1989.640    10.969   159.143    74.827    12.471     1.618    10.154     0.699      0.000      0.000	 -0.15067   -0.08946   -0.20426
        336  1994.520    11.108   159.920    74.997    12.459     1.644    10.111     0.704      0.000      0.000	 -0.15054   -0.08960   -0.20318
        340  1999.400    11.248   160.698    75.167    12.448     1.670    10.069     0.708      0.000      0.000	 -0.15041   -0.08974   -0.20210
        344  2004.280    11.387   161.476    75.337    12.436     1.697    10.026     0.713      0.000      0.000	 -0.15028   -0.08988   -0.20103
        348  2009.160    11.526   162.254    75.508    12.426     1.723     9.985     0.718      0.000      0.000	 -0.15015   -0.09001   -0.19996
        352  2014.040    11.666   163.032    75.678    12.416     1.750     9.943     0.723      0.000      0.000	 -0.15003   -0.09015   -0.19891
        356  2018.920    11.805   163.812    75.848    12.406     1.776     9.903     0.727      0.000      0.000	 -0.14990   -0.09029   -0.19785
        360  2023.800    11.946   164.598    76.021    12.396     1.802     9.862     0.732      0.000      0.000	 -0.14978   -0.09043   -0.19680
        364  2028.680    12.087   165.384    76.193    12.387     1.829     9.822     0.736      0.000      0.000	 -0.14965   -0.09056   -0.19576
        368  2033.560    12.227   166.170    76.365    12.378     1.855     9.782     0.740      0.000      0.000	 -0.14953   -0.09070   -0.19472
        372  2037.980    12.368   166.966    76.543    12.370     1.882     9.743     0.745      0.000      0.000	 -0.14940   -0.09083   -0.19368
        376  2041.939    12.508   167.771    76.728    12.361     1.909     9.703     0.749      0.000      0.000	 -0.14928   -0.09096   -0.19264
        380  2045.899    12.649   168.577    76.912    12.353     1.936     9.664     0.753      0.000      0.000	 -0.14915   -0.09110   -0.19160
        384  2049.859    12.790   169.382    77.096    12.346     1.963     9.626     0.757      0.000      0.000	 -0.14903   -0.09123   -0.19058
        388  2053.818    12.930   170.187    77.280    12.339     1.989     9.588     0.761      0.000      0.000	 -0.14891   -0.09136   -0.18956
        392  2057.778    13.071   170.992    77.464    12.332     2.016     9.551     0.765      0.000      0.000	 -0.14878   -0.09148   -0.18855
        396  2061.737    13.211   171.798    77.649    12.325     2.042     9.514     0.769      0.000      0.000	 -0.14866   -0.09161   -0.18754
        400  2065.697    13.352   172.605    77.833    12.319     2.069     9.477     0.773      0.000      0.000	 -0.14854   -0.09174   -0.18654
        404  2069.657    13.502   173.470    78.034    12.313     2.097     9.438     0.777      0.000      0.000	 -0.14841   -0.09187   -0.18548
        408  2073.616    13.652   174.333    78.233    12.307     2.125     9.400     0.781      0.000      0.000	 -0.14828   -0.09201   -0.18443
