         88  1536.364     2.721    96.869    67.154    13.532     4.642     6.652     2.238      0.000      0.000	  0.14879    0.03006    0.31966
         92  1553.333     2.854    97.677    67.269    13.511     4.518     6.718     2.274      0.000      0.000	  0.14920    0.03052    0.31992
         96  1570.303     2.987    98.486    67.385    13.491     4.396     6.784     2.311      0.000      0.000	  0.14960    0.03098    0.32019
        100  1587.273     3.120    99.294    67.500    13.473     4.277     6.848     2.348      0.000      0.000	  0.15000    0.03144    0.32045
        104  1604.242     3.253   100.103    67.616    13.457     4.160     6.911     2.385      0.000      0.000	  0.15039    0.03190    0.32071
        108  1621.212     3.386   100.911    67.732    13.441     4.045     6.973     2.423      0.000      0.000	  0.15078    0.03235    0.32096
        112  1638.182     3.519   101.720    67.847    13.428     3.933     7.034     2.461      0.000      0.000	  0.15117    0.03280    0.32121
        116  1655.152     3.652   102.529    67.963    13.415     3.823     7.093     2.499      0.000      0.000	  0.15155    0.03326    0.32147
        120  1670.000     3.785   103.396    68.104    13.398     3.710     7.155     2.533      0.000      0.000	  0.15195    0.03364    0.32169
        124  1676.364     3.918   104.496    68.347    13.355     3.576     7.227     2.552      0.000      0.000	  0.15239    0.03373    0.32181
        128  1683.636     4.051   105.571    68.579    13.317     3.447     7.297     2.573      0.000      0.000	  0.15283    0.03386    0.32193
        132  1690.909     4.184   106.646    68.811    13.281     3.321     7.366     2.595      0.000      0.000	  0.15325    0.03399    0.32206
        136  1698.182     4.317   107.721    69.043    13.247     3.197     7.434     2.616      0.000      0.000	  0.15368    0.03412    0.32218
        140  1705.455     4.450   108.796    69.275    13.215     3.076     7.501     2.638      0.000      0.000	  0.15409    0.03424    0.32230
        144  1712.727     4.583   109.871    69.507    13.185     2.958     7.566     2.660      0.000      0.000	  0.15450    0.03437    0.32242
        148  1720.000     4.716   110.946    69.739    13.156     2.843     7.630     2.683      0.000      0.000	  0.15491    0.03449    0.32254
        152  1727.273     4.849   112.021    69.971    13.129     2.731     7.693     2.705      0.000      0.000	  0.15531    0.03462    0.32266
        156  1734.545     4.982   113.097    70.203    13.104     2.622     7.755     2.728      0.000      0.000	  0.15570    0.03474    0.32278
        160  1741.818     5.115   114.172    70.435    13.080     2.515     7.815     2.750      0.000      0.000	  0.15609    0.03486    0.32289
        164  1749.091     5.248   115.247    70.667    13.058     2.413     7.874     2.772      0.000      0.000	  0.15647    0.03498    0.32300
        168  1756.364     5.381   116.322    70.900    13.038     2.313     7.931     2.793      0.000      0.000	  0.15685    0.03510    0.32311
        172  1763.152     5.514   117.411    71.137    13.017     2.216     7.988     2.813      0.000      0.000	  0.15723    0.03521    0.32322
        176  1769.455     5.647   118.512    71.381    12.997     2.122     8.044     2.832      0.000      0.000	  0.15760    0.03530    0.32331
        180  1775.758     5.780   119.614    71.625    12.979     2.031     8.098     2.850      0.000      0.000	  0.15797    0.03538    0.32341
        184  1782.061     5.913   120.716    71.869    12.961     1.945     8.150     2.866      0.000      0.000	  0.15833    0.03547    0.32350
        188  1788.364     6.046   121.818    72.112    12.945     1.863     8.201     2.881      0.000      0.000	  0.15869    0.03556    0.32360
        192  1794.667     6.179   122.920    72.356    12.931     1.786     8.251     2.895      0.000      0.000	  0.15905    0.03564    0.32369
        196  1800.970     6.313   124.022    72.600    12.918     1.714     8.298     2.906      0.000      0.000	  0.15940    0.03573    0.32378
        200  1807.273     6.446   125.123    72.844    12.906     1.648     8.344     2.914      0.000      0.000	  0.15974    0.03581    0.32387
        204  1813.576     6.579   126.225    73.087    12.895     1.587     8.388     2.920      0.000      0.000	  0.16009    0.03589    0.32396
        208  1819.879     6.712   127.327    73.331    12.885     1.533     8.430     2.922      0.000      0.000	  0.16042    0.03598    0.32405
        212  1826.182     6.845   128.429    73.575    12.877     1.486     8.470     2.921      0.000      0.000	  0.16075    0.03606    0.32413
        216  1832.485     6.978   129.531    73.819    12.869     1.445     8.508     2.916      0.000      0.000	  0.16108    0.03614    0.32422
        220  1838.000     7.111   130.657    74.073    12.861     1.410     8.546     2.905      0.000      0.000	  0.16141    0.03620    0.32429
        224  1843.091     7.248   131.831    74.340    12.853     1.380     8.584     2.889      0.000      0.000	  0.16175    0.03624    0.32436
        228  1848.909     7.385   132.981    74.599    12.847     1.360     8.619     2.868      0.000      0.000	  0.16208    0.03630    0.32444
        232  1854.727     7.522   134.131    74.857    12.842     1.348     8.651     2.843      0.000      0.000	  0.16240    0.03637    0.32452
        236  1860.545     7.658   135.282    75.116    12.839     1.345     8.682     2.812      0.000      0.000	  0.16272    0.03643    0.32459
        240  1866.364     7.795   136.432    75.374    12.836     1.349     8.710     2.777      0.000      0.000	  0.16303    0.03649    0.32467
        244  1872.182     7.932   137.582    75.632    12.834     1.361     8.737     2.737      0.000      0.000	  0.16334    0.03655    0.32474
        248  1878.000     8.069   138.733    75.891    12.833     1.379     8.762     2.692      0.000      0.000	  0.16365    0.03661    0.32482
        252  1883.818     8.205   139.883    76.149    12.833     1.404     8.784     2.645      0.000      0.000	  0.16396    0.03667    0.32489
        256  1889.636     8.342   141.033    76.408    12.834     1.435     8.805     2.594      0.000      0.000	  0.16426    0.03673    0.32496
        260  1895.455     8.479   142.184    76.666    12.836     1.471     8.824     2.540      0.000      0.000	  0.16455    0.03679    0.32503
        264  1901.273     8.616   143.334    76.924    12.838     1.512     8.841     2.485      0.000      0.000	  0.16485    0.03685    0.32510
        268  1907.091     8.753   144.494    77.185    12.841     1.557     8.857     2.427      0.000      0.000	  0.16514    0.03691    0.32517
        272  1912.600     8.891   145.665    77.450    12.844     1.606     8.871     2.368      0.000      0.000	  0.16543    0.03696    0.32523
        276  1917.800     9.029   146.845    77.719    12.848     1.657     8.883     2.308      0.000      0.000	  0.16571    0.03699    0.32529
        280  1923.000     9.167   148.025    77.988    12.852     1.711     8.894     2.247      0.000      0.000	  0.16600    0.03703    0.32535
        284  1928.200     9.305   149.205    78.257    12.857     1.767     8.903     2.187      0.000      0.000	  0.16628    0.03707    0.32541
        288  1933.400     9.443   150.385    78.526    12.862     1.825     8.911     2.126      0.000      0.000	  0.16655    0.03711    0.32547
        292  1938.600     9.582   151.565    78.795    12.869     1.885     8.917     2.067      0.000      0.000	  0.16683    0.03715    0.32553
        296  1943.800     9.720   152.745    79.064    12.875     1.946     8.922     2.008      0.000      0.000	  0.16710    0.03718    0.32558
        300  1949.000     9.858   153.925    79.333    12.883     2.008     8.924     1.950      0.000      0.000	  0.16736    0.03722    0.32564
        304  1954.200     9.996   155.105    79.602    12.891     2.071     8.926     1.893      0.000      0.000	  0.16763    0.03726    0.32570
        308  1959.400    10.134   156.285    79.871    12.899     2.135     8.926     1.838      0.000      0.000	  0.16789    0.03729    0.32575
        312  1964.600    10.272   157.471    80.142    12.908     2.200     8.925     1.783      0.000      0.000	  0.16815    0.03733    0.32581
        316  1969.800    10.412   158.663    80.414    12.917     2.265     8.923     1.730      0.000      0.000	  0.16840    0.03737    0.32586
        320  1975.000    10.551   159.855    80.686    12.927     2.331     8.919     1.677      0.000      0.000	  0.16866    0.03740    0.32591
        324  1979.880    10.690   161.056    80.962    12.937     2.396     8.915     1.626      0.000      0.000	  0.16891    0.03743    0.32596
        328  1984.760    10.830   162.257    81.237    12.947     2.462     8.909     1.577      0.000      0.000	  0.16916    0.03745    0.32601
        332  1989.640    10.969   163.458    81.513    12.958     2.527     8.902     1.528      0.000      0.000	  0.16941    0.03748    0.32606
        336  1994.520    11.108   164.659    81.789    12.969     2.593     8.895     1.482      0.000      0.000	  0.16965    0.03750    0.32611
        340  1999.400    11.248   165.860    82.065    12.981     2.658     8.886     1.436      0.000      0.000	  0.16989    0.03753    0.32616
        344  2004.280    11.387   167.061    82.341    12.993     2.724     8.877     1.393      0.000      0.000	  0.17013    0.03755    0.32620
        348  2009.160    11.526   168.262    82.617    13.005     2.789     8.867     1.350      0.000      0.000	  0.17036    0.03758    0.32625
        352  2014.040    11.666   169.463    82.893    13.018     2.853     8.856     1.309      0.000      0.000	  0.17060    0.03760    0.32630
        356  2018.920    11.805   170.668    83.170    13.031     2.918     8.844     1.269      0.000      0.000	  0.17083    0.03762    0.32634
        360  2023.800    11.946   171.881    83.448    13.044     2.982     8.831     1.231      0.000      0.000	  0.17106    0.03765    0.32639
        364  2028.680    12.087   173.094    83.727    13.058     3.047     8.818     1.193      0.000      0.000	  0.17128    0.03767    0.32643
        368  2033.560    12.227   174.307    84.006    13.072     3.110     8.804     1.157      0.000      0.000	  0.17151    0.03769    0.32647
        372  2037.980    12.368   175.533    84.291    13.086     3.174     8.791     1.122      0.000      0.000	  0.17173    0.03770    0.32651
        376  2041.939    12.508   176.772    84.581    13.099     3.236     8.776     1.087      0.000      0.000	  0.17195    0.03770    0.32655
        380  2045.899    12.649   178.010    84.871    13.113     3.298     8.762     1.053      0.000      0.000	  0.17217    0.03770    0.32658
        384  2049.859    12.790   179.249    85.161    13.127     3.360     8.747     1.021      0.000      0.000	  0.17239    0.03770    0.32662
        388  2053.818    12.930   180.487    85.451    13.142     3.421     8.731     0.989      0.000      0.000	  0.17260    0.03770    0.32665
        392  2057.778    13.071   181.726    85.741    13.156     3.482     8.715     0.959      0.000      0.000	  0.17281    0.03769    0.32668
        396  2061.737    13.211   182.964    86.031    13.171     3.542     8.699     0.930      0.000      0.000	  0.17302    0.03769    0.32672
        400  2065.697    13.352   184.206    86.322    13.186     3.602     8.682     0.902      0.000      0.000	  0.17323    0.03769    0.32675
        404  2069.657    13.502   185.535    86.635    13.202     3.665     8.664     0.872      0.000      0.000	  0.17345    0.03768    0.32678
        408  2073.616    13.652   186.862    86.947    13.218     3.728     8.646     0.844      0.000      0.000	  0.17366    0.03767    0.32681
