        108  1621.212     3.386   117.082    67.723    13.992     2.572    11.408     0.012      0.000      0.000	 -0.15772   -0.07459   -0.27642
        112  1638.182     3.519   117.687    67.768    14.001     2.590    11.398     0.014      0.000      0.000	 -0.15805   -0.07457   -0.27630
        116  1655.152     3.652   118.292    67.813    14.011     2.607    11.388     0.016      0.000      0.000	 -0.15838   -0.07455   -0.27618
        120  1670.000     3.785   118.938    67.885    14.018     2.619    11.380     0.019      0.000      0.000	 -0.15869   -0.07453   -0.27599
        124  1676.364     3.918   119.756    68.068    14.016     2.610    11.383     0.023      0.000      0.000	 -0.15900   -0.07452   -0.27553
        128  1683.636     4.051   120.553    68.240    14.015     2.604    11.385     0.026      0.000      0.000	 -0.15930   -0.07452   -0.27509
        132  1690.909     4.184   121.348    68.411    14.014     2.598    11.386     0.031      0.000      0.000	 -0.15960   -0.07451   -0.27465
        136  1698.182     4.317   122.141    68.581    14.013     2.591    11.387     0.035      0.000      0.000	 -0.15988   -0.07451   -0.27421
        140  1705.455     4.450   122.932    68.752    14.012     2.585    11.387     0.040      0.000      0.000	 -0.16015   -0.07450   -0.27376
        144  1712.727     4.583   123.721    68.923    14.011     2.579    11.387     0.045      0.000      0.000	 -0.16041   -0.07450   -0.27331
        148  1720.000     4.716   124.508    69.093    14.010     2.573    11.387     0.051      0.000      0.000	 -0.16067   -0.07449   -0.27285
        152  1727.273     4.849   125.293    69.264    14.009     2.567    11.386     0.056      0.000      0.000	 -0.16092   -0.07449   -0.27239
        156  1734.545     4.982   126.076    69.434    14.008     2.561    11.385     0.062      0.000      0.000	 -0.16116   -0.07448   -0.27193
        160  1741.818     5.115   126.858    69.604    14.007     2.556    11.383     0.068      0.000      0.000	 -0.16139   -0.07447   -0.27147
        164  1749.091     5.248   127.638    69.774    14.006     2.550    11.382     0.074      0.000      0.000	 -0.16162   -0.07447   -0.27101
        168  1756.364     5.381   128.416    69.944    14.005     2.544    11.380     0.081      0.000      0.000	 -0.16184   -0.07446   -0.27054
        172  1763.152     5.514   129.202    70.120    14.003     2.538    11.378     0.088      0.000      0.000	 -0.16205   -0.07446   -0.27005
        176  1769.455     5.647   129.996    70.302    14.001     2.530    11.376     0.095      0.000      0.000	 -0.16225   -0.07446   -0.26955
        180  1775.758     5.780   130.789    70.484    13.999     2.523    11.374     0.102      0.000      0.000	 -0.16245   -0.07445   -0.26905
        184  1782.061     5.913   131.579    70.666    13.996     2.515    11.371     0.110      0.000      0.000	 -0.16264   -0.07445   -0.26854
        188  1788.364     6.046   132.369    70.848    13.994     2.508    11.368     0.118      0.000      0.000	 -0.16282   -0.07444   -0.26804
        192  1794.667     6.179   133.156    71.030    13.992     2.501    11.365     0.126      0.000      0.000	 -0.16300   -0.07444   -0.26753
        196  1800.970     6.313   133.942    71.212    13.990     2.494    11.362     0.134      0.000      0.000	 -0.16317   -0.07444   -0.26702
        200  1807.273     6.446   134.727    71.394    13.988     2.487    11.358     0.143      0.000      0.000	 -0.16333   -0.07443   -0.26651
        204  1813.576     6.579   135.510    71.575    13.985     2.480    11.354     0.151      0.000      0.000	 -0.16349   -0.07443   -0.26600
        208  1819.879     6.712   136.292    71.757    13.983     2.473    11.350     0.160      0.000      0.000	 -0.16365   -0.07442   -0.26549
        212  1826.182     6.845   137.073    71.938    13.981     2.467    11.345     0.169      0.000      0.000	 -0.16380   -0.07442   -0.26497
        216  1832.485     6.978   137.852    72.119    13.978     2.460    11.340     0.178      0.000      0.000	 -0.16394   -0.07442   -0.26446
        220  1838.000     7.111   138.647    72.311    13.975     2.452    11.335     0.188      0.000      0.000	 -0.16408   -0.07441   -0.26392
        224  1843.091     7.248   139.474    72.516    13.972     2.443    11.331     0.198      0.000      0.000	 -0.16421   -0.07441   -0.26335
        228  1848.909     7.385   140.283    72.710    13.969     2.436    11.325     0.208      0.000      0.000	 -0.16434   -0.07441   -0.26280
        232  1854.727     7.522   141.091    72.905    13.966     2.428    11.319     0.218      0.000      0.000	 -0.16447   -0.07440   -0.26225
        236  1860.545     7.658   141.898    73.099    13.963     2.421    11.313     0.229      0.000      0.000	 -0.16459   -0.07440   -0.26170
        240  1866.364     7.795   142.703    73.293    13.960     2.414    11.307     0.239      0.000      0.000	 -0.16470   -0.07440   -0.26115
        244  1872.182     7.932   143.507    73.487    13.957     2.407    11.300     0.250      0.000      0.000	 -0.16481   -0.07439   -0.26060
        248  1878.000     8.069   144.310    73.681    13.954     2.400    11.293     0.261      0.000      0.000	 -0.16492   -0.07439   -0.26005
        252  1883.818     8.205   145.111    73.875    13.951     2.394    11.286     0.272      0.000      0.000	 -0.16502   -0.07439   -0.25950
        256  1889.636     8.342   145.912    74.069    13.948     2.387    11.278     0.283      0.000      0.000	 -0.16512   -0.07438   -0.25895
        260  1895.455     8.479   146.711    74.263    13.945     2.381    11.271     0.294      0.000      0.000	 -0.16522   -0.07438   -0.25840
        264  1901.273     8.616   147.509    74.456    13.942     2.374    11.263     0.305      0.000      0.000	 -0.16531   -0.07438   -0.25785
        268  1907.091     8.753   148.313    74.652    13.939     2.368    11.254     0.317      0.000      0.000	 -0.16539   -0.07437   -0.25730
        272  1912.600     8.891   149.123    74.852    13.936     2.361    11.246     0.328      0.000      0.000	 -0.16547   -0.07437   -0.25673
        276  1917.800     9.029   149.938    75.056    13.932     2.354    11.238     0.340      0.000      0.000	 -0.16555   -0.07437   -0.25616
        280  1923.000     9.167   150.753    75.260    13.929     2.347    11.229     0.352      0.000      0.000	 -0.16562   -0.07437   -0.25559
        284  1928.200     9.305   151.566    75.464    13.925     2.341    11.220     0.364      0.000      0.000	 -0.16569   -0.07436   -0.25502
        288  1933.400     9.443   152.378    75.667    13.922     2.334    11.211     0.377      0.000      0.000	 -0.16576   -0.07436   -0.25445
        292  1938.600     9.582   153.189    75.871    13.918     2.328    11.202     0.389      0.000      0.000	 -0.16582   -0.07436   -0.25388
        296  1943.800     9.720   153.999    76.075    13.915     2.321    11.193     0.401      0.000      0.000	 -0.16588   -0.07436   -0.25331
        300  1949.000     9.858   154.808    76.278    13.912     2.315    11.183     0.414      0.000      0.000	 -0.16594   -0.07435   -0.25274
        304  1954.200     9.996   155.616    76.482    13.908     2.309    11.173     0.426      0.000      0.000	 -0.16599   -0.07435   -0.25217
        308  1959.400    10.134   156.423    76.685    13.905     2.303    11.163     0.439      0.000      0.000	 -0.16604   -0.07435   -0.25161
        312  1964.600    10.272   157.234    76.889    13.901     2.297    11.153     0.451      0.000      0.000	 -0.16609   -0.07434   -0.25104
        316  1969.800    10.412   158.047    77.095    13.898     2.292    11.142     0.464      0.000      0.000	 -0.16613   -0.07434   -0.25047
        320  1975.000    10.551   158.860    77.301    13.895     2.286    11.132     0.477      0.000      0.000	 -0.16618   -0.07434   -0.24990
        324  1979.880    10.690   159.678    77.511    13.891     2.280    11.121     0.490      0.000      0.000	 -0.16621   -0.07434   -0.24932
        328  1984.760    10.830   160.495    77.720    13.888     2.275    11.110     0.503      0.000      0.000	 -0.16625   -0.07433   -0.24874
        332  1989.640    10.969   161.311    77.930    13.884     2.269    11.099     0.516      0.000      0.000	 -0.16628   -0.07433   -0.24817
        336  1994.520    11.108   162.126    78.139    13.880     2.264    11.088     0.529      0.000      0.000	 -0.16631   -0.07433   -0.24760
        340  1999.400    11.248   162.941    78.349    13.877     2.258    11.077     0.542      0.000      0.000	 -0.16634   -0.07432   -0.24702
        344  2004.280    11.387   163.754    78.558    13.873     2.253    11.065     0.555      0.000      0.000	 -0.16636   -0.07432   -0.24645
        348  2009.160    11.526   164.567    78.767    13.870     2.248    11.054     0.568      0.000      0.000	 -0.16638   -0.07432   -0.24588
        352  2014.040    11.666   165.379    78.977    13.867     2.243    11.042     0.581      0.000      0.000	 -0.16640   -0.07432   -0.24532
        356  2018.920    11.805   166.192    79.186    13.863     2.239    11.030     0.594      0.000      0.000	 -0.16642   -0.07431   -0.24475
        360  2023.800    11.946   167.011    79.398    13.860     2.234    11.018     0.607      0.000      0.000	 -0.16644   -0.07431   -0.24418
        364  2028.680    12.087   167.829    79.609    13.856     2.230    11.006     0.621      0.000      0.000	 -0.16645   -0.07431   -0.24361
        368  2033.560    12.227   168.646    79.821    13.853     2.225    10.994     0.634      0.000      0.000	 -0.16646   -0.07430   -0.24304
        372  2037.980    12.368   169.471    80.038    13.849     2.220    10.982     0.647      0.000      0.000	 -0.16647   -0.07430   -0.24246
        376  2041.939    12.508   170.304    80.262    13.845     2.215    10.969     0.661      0.000      0.000	 -0.16647   -0.07430   -0.24187
        380  2045.899    12.649   171.136    80.485    13.841     2.210    10.957     0.674      0.000      0.000	 -0.16647   -0.07430   -0.24128
        384  2049.859    12.790   171.968    80.708    13.838     2.205    10.944     0.688      0.000      0.000	 -0.16647   -0.07430   -0.24070
        388  2053.818    12.930   172.798    80.931    13.834     2.201    10.932     0.702      0.000      0.000	 -0.16647   -0.07429   -0.24011
        392  2057.778    13.071   173.628    81.154    13.830     2.196    10.919     0.715      0.000      0.000	 -0.16646   -0.07429   -0.23953
        396  2061.737    13.211   174.458    81.377    13.826     2.192    10.906     0.729      0.000      0.000	 -0.16646   -0.07429   -0.23895
        400  2065.697    13.352   175.288    81.600    13.822     2.187    10.893     0.742      0.000      0.000	 -0.16645   -0.07429   -0.23837
        404  2069.657    13.502   176.177    81.842    13.818     2.183    10.879     0.757      0.000      0.000	 -0.16644   -0.07429   -0.23775
        408  2073.616    13.652   177.064    82.082    13.814     2.178    10.865     0.771      0.000      0.000	 -0.16642   -0.07428   -0.23713
