        264  1901.273     8.616   148.129    75.070    13.918     2.075    11.567     0.276      0.000      0.000	 -0.16459   -0.07035   -0.26642
        268  1907.091     8.753   148.923    75.265    13.906     2.069    11.549     0.288      0.000      0.000	 -0.16459   -0.07036   -0.26570
        272  1912.600     8.891   149.725    75.465    13.894     2.063    11.532     0.300      0.000      0.000	 -0.16459   -0.07037   -0.26496
        276  1917.800     9.029   150.531    75.668    13.882     2.056    11.514     0.313      0.000      0.000	 -0.16458   -0.07038   -0.26422
        280  1923.000     9.167   151.338    75.871    13.870     2.049    11.496     0.325      0.000      0.000	 -0.16458   -0.07038   -0.26348
        284  1928.200     9.305   152.143    76.075    13.859     2.043    11.478     0.338      0.000      0.000	 -0.16457   -0.07039   -0.26274
        288  1933.400     9.443   152.948    76.278    13.847     2.037    11.460     0.350      0.000      0.000	 -0.16456   -0.07040   -0.26201
        292  1938.600     9.582   153.753    76.481    13.836     2.031    11.442     0.363      0.000      0.000	 -0.16455   -0.07041   -0.26128
        296  1943.800     9.720   154.557    76.684    13.825     2.026    11.423     0.376      0.000      0.000	 -0.16454   -0.07041   -0.26056
        300  1949.000     9.858   155.361    76.887    13.815     2.020    11.405     0.389      0.000      0.000	 -0.16453   -0.07042   -0.25984
        304  1954.200     9.996   156.164    77.090    13.804     2.015    11.387     0.402      0.000      0.000	 -0.16452   -0.07043   -0.25912
        308  1959.400    10.134   156.967    77.293    13.794     2.010    11.368     0.415      0.000      0.000	 -0.16450   -0.07044   -0.25841
        312  1964.600    10.272   157.773    77.497    13.783     2.005    11.350     0.429      0.000      0.000	 -0.16449   -0.07044   -0.25770
        316  1969.800    10.412   158.583    77.703    13.773     2.000    11.331     0.442      0.000      0.000	 -0.16447   -0.07045   -0.25699
        320  1975.000    10.551   159.393    77.908    13.763     1.996    11.312     0.455      0.000      0.000	 -0.16445   -0.07046   -0.25628
        324  1979.880    10.690   160.208    78.118    13.753     1.991    11.293     0.469      0.000      0.000	 -0.16443   -0.07047   -0.25556
        328  1984.760    10.830   161.023    78.327    13.743     1.986    11.275     0.482      0.000      0.000	 -0.16441   -0.07048   -0.25485
        332  1989.640    10.969   161.837    78.536    13.734     1.982    11.256     0.496      0.000      0.000	 -0.16438   -0.07048   -0.25414
        336  1994.520    11.108   162.652    78.746    13.724     1.978    11.237     0.510      0.000      0.000	 -0.16436   -0.07049   -0.25344
        340  1999.400    11.248   163.465    78.955    13.715     1.974    11.218     0.523      0.000      0.000	 -0.16434   -0.07050   -0.25274
        344  2004.280    11.387   164.278    79.164    13.706     1.970    11.199     0.537      0.000      0.000	 -0.16431   -0.07051   -0.25204
        348  2009.160    11.526   165.091    79.373    13.697     1.966    11.180     0.551      0.000      0.000	 -0.16428   -0.07052   -0.25135
        352  2014.040    11.666   165.903    79.583    13.688     1.962    11.161     0.564      0.000      0.000	 -0.16425   -0.07052   -0.25066
        356  2018.920    11.805   166.717    79.792    13.679     1.959    11.142     0.578      0.000      0.000	 -0.16423   -0.07053   -0.24997
        360  2023.800    11.946   167.537    80.004    13.671     1.956    11.123     0.592      0.000      0.000	 -0.16420   -0.07054   -0.24929
        364  2028.680    12.087   168.357    80.216    13.662     1.953    11.104     0.605      0.000      0.000	 -0.16417   -0.07055   -0.24860
        368  2033.560    12.227   169.176    80.427    13.654     1.950    11.085     0.619      0.000      0.000	 -0.16413   -0.07055   -0.24792
        372  2037.980    12.368   170.003    80.644    13.646     1.947    11.066     0.633      0.000      0.000	 -0.16410   -0.07056   -0.24723
        376  2041.939    12.508   170.839    80.868    13.637     1.943    11.047     0.647      0.000      0.000	 -0.16406   -0.07057   -0.24653
        380  2045.899    12.649   171.675    81.091    13.629     1.940    11.028     0.661      0.000      0.000	 -0.16402   -0.07058   -0.24583
        384  2049.859    12.790   172.510    81.314    13.620     1.936    11.009     0.675      0.000      0.000	 -0.16398   -0.07059   -0.24513
        388  2053.818    12.930   173.344    81.537    13.612     1.933    10.990     0.689      0.000      0.000	 -0.16394   -0.07060   -0.24444
        392  2057.778    13.071   174.179    81.760    13.604     1.931    10.971     0.703      0.000      0.000	 -0.16390   -0.07061   -0.24376
        396  2061.737    13.211   175.013    81.983    13.597     1.928    10.952     0.717      0.000      0.000	 -0.16386   -0.07062   -0.24307
        400  2065.697    13.352   175.848    82.207    13.589     1.925    10.933     0.731      0.000      0.000	 -0.16382   -0.07063   -0.24239
        404  2069.657    13.502   176.743    82.448    13.581     1.923    10.913     0.746      0.000      0.000	 -0.16377   -0.07064   -0.24166
        408  2073.616    13.652   177.635    82.689    13.573     1.920    10.892     0.760      0.000      0.000	 -0.16372   -0.07065   -0.24094
